Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode
4531,CA-2019-118759,14-11-2019,17-11-2019,First Class,MB-17305,Maria Bertelson,Consumer,India,Karnataka,Bangalore,South,FUR-CH-10002335,Furniture,Modular Switches,Hon GuestStacker Chair,408.006,2,72.5344,0,Online
9178,CA-2019-166618,14-11-2019,18-11-2019,Standard Class,DP-13000,Darren Powers,Consumer,India,Karnataka,Bangalore,South,TEC-PH-10003356,Technology,LED,"SmartStand Mobile Device Holder, Assorted Colors",13.98,2,3.9144,0,COD
1911,CA-2019-105963,15-11-2019,22-11-2019,Standard Class,SC-20770,Stewart Carmichael,Corporate,India,Kerela,Kerela,South,TEC-AC-10003832,Technology,Electrical Fans,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,40.7499,0,Online
2240,CA-2019-146633,15-11-2019,17-11-2019,Second Class,TG-21310,Toby Gnade,Consumer,India,Kerela,Kerela,South,OFF-BI-10003527,Office Supplies,Wire and Cables,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.792,1,381.297,0,COD
2241,CA-2019-146633,15-11-2019,17-11-2019,Second Class,TG-21310,Toby Gnade,Consumer,India,Kerela,Kerela,South,OFF-BI-10002982,Office Supplies,Wire and Cables,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38.136,7,13.3476,0,COD
4397,CA-2019-148740,15-11-2019,19-11-2019,Standard Class,AH-10690,Anna Häberlin,Corporate,India,Kerela,Kerela,South,TEC-PH-10002549,Technology,LED,Polycom SoundPoint IP 450 VoIP phone,361.376,2,27.1032,0,Online
6791,CA-2019-124527,16-11-2019,17-11-2019,First Class,IM-15055,Ionia McGrath,Consumer,India,Kerela,Kerela,South,OFF-BI-10004967,Office Supplies,Wire and Cables,Round Ring Wire and Cables,8.32,5,2.808,0,Online
4960,CA-2019-166226,18-11-2019,22-11-2019,Standard Class,TC-21535,Tracy Collins,Home Office,India,Kerela,Kerela,South,TEC-PH-10003357,Technology,LED,Grandstream GXP2100 Mainstream Business Phone,61.192,1,6.1192,0,Online
4961,CA-2019-166226,18-11-2019,22-11-2019,Standard Class,TC-21535,Tracy Collins,Home Office,India,Kerela,Kerela,South,OFF-AP-10002867,Office Supplies,Home Automation,Fellowes Command Center 5-outlet power strip,67.84,1,18.3168,0,COD
8158,CA-2019-103464,18-11-2019,22-11-2019,Standard Class,PG-18820,Patrick Gardner,Consumer,India,Kerela,Kerela,South,TEC-AC-10002842,Technology,Electrical Fans,WD My Passport Ultra 2TB Portable External Hard Drive,595,5,95.2,0,Online
9587,CA-2019-108630,18-11-2019,18-11-2019,Same Day,BE-11410,Bobby Elias,Consumer,India,Kerela,Kerela,South,OFF-BI-10002437,Office Supplies,Wire and Cables,Recycled Premium Regency Composition Covers,61.12,5,22.156,0,Online
681,CA-2019-164511,19-11-2019,24-11-2019,Standard Class,DJ-13630,Doug Jacobs,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10003305,Office Supplies,Wire and Cables,Avery Hanging File Wire and Cables,14.352,3,4.6644,0,Online
1476,CA-2019-113138,19-11-2019,25-11-2019,Standard Class,NP-18685,Nora Pelletier,Home Office,India,Karnataka,Bangalore,South,OFF-BI-10000320,Office Supplies,Wire and Cables,GBC Plastic Binding Combs,17.712,3,6.4206,0,COD
8323,CA-2019-130778,19-11-2019,25-11-2019,Standard Class,ND-18370,Natalie DeCherney,Consumer,India,Karnataka,Bangalore,South,OFF-AP-10000595,Office Supplies,Home Automation,Disposable Triple-Filter Dust Bags,8.74,2,2.2724,0,Online
5398,CA-2019-145492,20-11-2019,27-11-2019,Standard Class,MC-17605,Matt Connell,Corporate,India,Kerela,Kerela,South,OFF-AP-10003622,Office Supplies,Home Automation,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39,12,11.31,0,Online
6835,CA-2019-142615,20-11-2019,24-11-2019,Standard Class,BM-11575,Brendan Murry,Corporate,India,Kerela,Kerela,South,TEC-AC-10004803,Technology,Electrical Fans,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.88,2,3.9032,0,Cards
1288,CA-2019-154711,22-11-2019,26-11-2019,Standard Class,TB-21355,Todd Boyes,Corporate,India,Karnataka,Bangalore,South,FUR-FU-10000397,Furniture,MCBs & DBs,Luxo Economy Swing Arm Lamp,39.88,2,11.1664,0,COD
1289,CA-2019-154711,22-11-2019,26-11-2019,Standard Class,TB-21355,Todd Boyes,Corporate,India,Karnataka,Bangalore,South,OFF-BI-10000605,Office Supplies,Wire and Cables,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",12.192,4,4.1148,0,COD
8080,US-2019-164945,22-11-2019,27-11-2019,Standard Class,CA-12055,Cathy Armstrong,Home Office,India,Karnataka,Bangalore,South,OFF-BI-10001524,Office Supplies,Wire and Cables,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272,8,46.9952,0,Online
1397,CA-2019-124485,24-11-2019,26-11-2019,First Class,NC-18340,Nat Carroll,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10000822,Office Supplies,Wire and Cables,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",17.216,4,6.0256,0,COD
1399,CA-2019-124485,24-11-2019,26-11-2019,First Class,NC-18340,Nat Carroll,Consumer,India,Karnataka,Bangalore,South,TEC-AC-10002323,Technology,Electrical Fans,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,88.4,4,11.492,0,Cards
1503,CA-2019-100468,24-11-2019,01-12-2019,Standard Class,AT-10435,Alyssa Tate,Home Office,India,Kerela,Kerela,South,TEC-PH-10001300,Technology,LED,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2,3.352,0,Online
1504,CA-2019-100468,24-11-2019,01-12-2019,Standard Class,AT-10435,Alyssa Tate,Home Office,India,Kerela,Kerela,South,FUR-FU-10000010,Furniture,MCBs & DBs,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,3.0814,0,COD
3891,US-2019-163881,24-11-2019,30-11-2019,Standard Class,SP-20860,Sung Pak,Corporate,India,Kerela,Kerela,South,TEC-AC-10003033,Technology,Electrical Fans,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,217.767,0,Online
3892,US-2019-163881,24-11-2019,30-11-2019,Standard Class,SP-20860,Sung Pak,Corporate,India,Kerela,Kerela,South,FUR-CH-10001394,Furniture,Modular Switches,Global Leather Executive Chair,1684.752,6,210.594,0,Cards
3893,US-2019-163881,24-11-2019,30-11-2019,Standard Class,SP-20860,Sung Pak,Corporate,India,Kerela,Kerela,South,TEC-AC-10000420,Technology,Electrical Fans,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,559.92,8,190.3728,0,Online
8647,CA-2019-113341,25-11-2019,29-11-2019,Standard Class,MH-17455,Mark Hamilton,Consumer,India,Kerela,Kerela,South,FUR-CH-10004698,Furniture,Modular Switches,"Padded Folding Modular Switches, Black, 4/Carton",194.352,3,19.4352,0,Online
9652,CA-2019-107104,26-11-2019,30-11-2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,India,Kerela,Kerela,South,OFF-AP-10000055,Office Supplies,Home Automation,Belkin F9S820V06 8 Outlet Surge,64.96,2,19.488,0,Online
9653,CA-2019-107104,26-11-2019,30-11-2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,India,Kerela,Kerela,South,FUR-FU-10002937,Furniture,MCBs & DBs,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,297.69,0,Online
9171,US-2019-155768,01-12-2019,01-12-2019,Same Day,LB-16795,Laurel Beltran,Home Office,India,Kerela,Kerela,South,FUR-FU-10000448,Furniture,MCBs & DBs,Tenex Chairmats For Use With Carpeted Floors,31.96,2,1.598,0,Online
3471,US-2019-150035,01-12-2019,05-12-2019,Standard Class,CL-11890,Carl Ludwig,Consumer,India,Kerela,Kerela,South,FUR-FU-10003724,Furniture,MCBs & DBs,Westinghouse Clip-On Gooseneck Lamps,16.74,2,4.3524,0,COD
6696,US-2019-155103,02-12-2019,07-12-2019,Standard Class,JF-15190,Jamie Frazer,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10004318,Office Supplies,Wire and Cables,Ibico EB-19 Dual Function Manual Binding System,415.176,3,134.9322,0,Cards
5911,US-2019-113985,02-12-2019,07-12-2019,Standard Class,KD-16495,Keith Dawkins,Corporate,India,Kerela,Kerela,South,OFF-BI-10000632,Office Supplies,Wire and Cables,Satellite Sectional Post Wire and Cables,104.184,3,33.8598,0,Online
5909,US-2019-113985,02-12-2019,07-12-2019,Standard Class,KD-16495,Keith Dawkins,Corporate,India,Kerela,Kerela,South,OFF-AP-10001303,Office Supplies,Home Automation,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3,26.865,0,COD
6697,US-2019-155103,02-12-2019,07-12-2019,Standard Class,JF-15190,Jamie Frazer,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10004236,Office Supplies,Wire and Cables,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,3,11.4504,0,COD
5908,US-2019-113985,02-12-2019,07-12-2019,Standard Class,KD-16495,Keith Dawkins,Corporate,India,Kerela,Kerela,South,OFF-BI-10002353,Office Supplies,Wire and Cables,GBC VeloBind Cover Sets,24.704,2,9.264,0,Online
5910,US-2019-113985,02-12-2019,07-12-2019,Standard Class,KD-16495,Keith Dawkins,Corporate,India,Kerela,Kerela,South,FUR-FU-10003026,Furniture,MCBs & DBs,"Eldon Regeneration Recycled Desk Electrical Fans, Black",14.52,3,5.6628,0,Online
5426,CA-2019-153598,03-12-2019,06-12-2019,First Class,NM-18520,Neoma Murray,Consumer,India,Kerela,Kerela,South,TEC-AC-10003870,Technology,Electrical Fans,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,659.98,0,Online
731,US-2019-150861,03-12-2019,06-12-2019,First Class,EG-13900,Emily Grady,Consumer,India,Karnataka,Bangalore,South,FUR-CH-10002965,Furniture,Modular Switches,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.646,3,102.4998,0,COD
5427,CA-2019-153598,03-12-2019,06-12-2019,First Class,NM-18520,Neoma Murray,Consumer,India,Kerela,Kerela,South,FUR-FU-10001085,Furniture,MCBs & DBs,3M Polarizing Light Filter Sleeves,111.9,6,51.474,0,Online
1223,CA-2019-126004,04-12-2019,05-12-2019,First Class,BM-11140,Becky Martin,Consumer,India,Karnataka,Bangalore,South,FUR-FU-10001602,Furniture,MCBs & DBs,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,3,20.4822,0,Online
1224,CA-2019-126004,04-12-2019,05-12-2019,First Class,BM-11140,Becky Martin,Consumer,India,Karnataka,Bangalore,South,TEC-AC-10001432,Technology,Electrical Fans,Enermax Aurora Lite Keyboard,78.15,1,34.386,0,Online
5777,CA-2019-105277,04-12-2019,08-12-2019,Standard Class,LM-17065,Liz MacKendrick,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10000301,Office Supplies,Wire and Cables,GBC Instant Report Kit,15.528,3,5.823,0,Online
1225,CA-2019-126004,04-12-2019,05-12-2019,First Class,BM-11140,Becky Martin,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10004656,Office Supplies,Wire and Cables,Peel & Stick Add-On Corner Pockets,1.728,1,0.6048,0,Online
8569,CA-2019-162390,06-12-2019,12-12-2019,Standard Class,DP-13105,Dave Poirier,Corporate,India,Karnataka,Bangalore,South,OFF-BI-10004318,Office Supplies,Wire and Cables,Ibico EB-19 Dual Function Manual Binding System,968.744,7,314.8418,0,COD
9980,US-2019-103674,06-12-2019,10-12-2019,Standard Class,AP-10720,Anne Pryor,Home Office,India,Kerela,Kerela,South,OFF-BI-10002026,Office Supplies,Wire and Cables,Ibico Recycled Linen-Style Covers,437.472,14,153.1152,0,COD
9974,US-2019-103674,06-12-2019,10-12-2019,Standard Class,AP-10720,Anne Pryor,Home Office,India,Kerela,Kerela,South,TEC-PH-10004080,Technology,LED,Avaya 5410 Digital phone,271.96,5,27.196,0,Online
9977,US-2019-103674,06-12-2019,10-12-2019,Standard Class,AP-10720,Anne Pryor,Home Office,India,Kerela,Kerela,South,TEC-PH-10002496,Technology,LED,Cisco SPA301,249.584,2,31.198,0,Online
8570,CA-2019-162390,06-12-2019,12-12-2019,Standard Class,DP-13105,Dave Poirier,Corporate,India,Karnataka,Bangalore,South,OFF-BI-10001721,Office Supplies,Wire and Cables,Trimflex Flexible Post Wire and Cables,222.352,13,77.8232,0,Online
9979,US-2019-103674,06-12-2019,10-12-2019,Standard Class,AP-10720,Anne Pryor,Home Office,India,Kerela,Kerela,South,OFF-BI-10003727,Office Supplies,Wire and Cables,Avery Durable Slant Ring Wire and Cables With Label Holder,13.376,4,4.6816,0,COD
6711,CA-2019-149503,09-12-2019,12-12-2019,First Class,SP-20650,Stephanie Phelps,Corporate,India,Kerela,Kerela,South,OFF-BI-10002133,Office Supplies,Wire and Cables,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Wire and Cables, 800 sheets",273.92,8,99.296,0,COD
7618,CA-2019-144309,10-12-2019,16-12-2019,Standard Class,CM-12235,Chris McAfee,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10003656,Office Supplies,Wire and Cables,Fellowes PB200 Plastic Comb Binding Machine,679.96,5,220.987,0,Cards
250,CA-2019-154739,10-12-2019,15-12-2019,Second Class,LH-17155,Logan Haushalter,Consumer,India,Kerela,Kerela,South,FUR-CH-10002965,Furniture,Modular Switches,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,28.1372,0,Online
55,CA-2019-105816,11-12-2019,17-12-2019,Standard Class,JM-15265,Janet Molinari,Corporate,India,Karnataka,Bangalore,South,TEC-PH-10002447,Technology,LED,AT&T CL83451 4-Handset Telephone,1029.95,5,298.6855,0,Cards
7055,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,India,Kerela,Kerela,South,FUR-CH-10003774,Furniture,Modular Switches,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,5,-31.843,0,COD
7051,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,India,Kerela,Kerela,South,OFF-BI-10004593,Office Supplies,Wire and Cables,Ibico Laser Imprintable Binding System Covers,209.6,5,68.12,0,Online
7057,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,India,Kerela,Kerela,South,OFF-BI-10004001,Office Supplies,Wire and Cables,GBC Recycled VeloBinder Covers,122.688,9,39.8736,0,Online
7054,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,India,Kerela,Kerela,South,TEC-AC-10000057,Technology,Electrical Fans,Microsoft Natural Ergonomic Keyboard 4000,119.96,4,25.1916,0,COD
7060,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,India,Kerela,Kerela,South,OFF-AP-10001469,Office Supplies,Home Automation,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,2,24.1918,0,COD
7056,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,India,Kerela,Kerela,South,OFF-BI-10002824,Office Supplies,Wire and Cables,Recycled Easel Ring Wire and Cables,35.808,3,11.19,0,Online
7061,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,India,Kerela,Kerela,South,OFF-BI-10002897,Office Supplies,Wire and Cables,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",5.872,2,2.1286,0,Cards
5577,CA-2019-136686,12-12-2019,16-12-2019,Standard Class,RF-19840,Roy Französisch,Consumer,India,Kerela,Kerela,South,FUR-FU-10004864,Furniture,MCBs & DBs,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,6,122.7648,0,COD
9939,CA-2019-169824,12-12-2019,17-12-2019,Standard Class,NS-18640,Noel Staavos,Corporate,India,Karnataka,Bangalore,South,FUR-FU-10004864,Furniture,MCBs & DBs,Eldon 500 Class Desk Electrical Fans,60.35,5,19.9155,0,Cards
5578,CA-2019-136686,12-12-2019,16-12-2019,Standard Class,RF-19840,Roy Französisch,Consumer,India,Kerela,Kerela,South,OFF-AP-10002350,Office Supplies,Home Automation,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,15.8256,0,Online
942,CA-2019-142958,13-12-2019,20-12-2019,Standard Class,RW-19630,Rob Williams,Corporate,India,Kerela,Kerela,South,OFF-BI-10001759,Office Supplies,Wire and Cables,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,2,2.2098,0,COD
6395,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,India,Karnataka,Bangalore,South,FUR-FU-10002937,Furniture,MCBs & DBs,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,4,198.46,0,Cards
7941,CA-2019-146325,14-12-2019,17-12-2019,First Class,DS-13180,David Smith,Corporate,India,Kerela,Kerela,South,FUR-CH-10001146,Furniture,Modular Switches,"Global Task Chair, Black",81.424,2,-9.1602,0,COD
6397,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10000279,Office Supplies,Wire and Cables,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Wire and Cables",23.12,2,7.803,0,COD
6378,US-2019-116442,15-12-2019,22-12-2019,Standard Class,BP-11230,Benjamin Patterson,Consumer,India,Kerela,Kerela,South,FUR-FU-10002364,Furniture,MCBs & DBs,"Eldon Expressions Wood Desk Electrical Fans, Oak",14.76,2,4.2804,0,Cards
6203,CA-2019-118332,16-12-2019,23-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,India,Kerela,Kerela,South,FUR-CH-10001708,Furniture,Modular Switches,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,563.92,5,7.049,0,COD
8685,CA-2019-155446,16-12-2019,23-12-2019,Standard Class,TN-21040,Tanja Norvell,Home Office,India,Kerela,Kerela,South,TEC-AC-10001445,Technology,Electrical Fans,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,21.21,7,4.4541,0,COD
5023,CA-2019-133795,18-12-2019,24-12-2019,Standard Class,JE-15475,Jeremy Ellison,Consumer,India,Kerela,Kerela,South,TEC-AC-10003832,Technology,Electrical Fans,Logitech P710e Mobile Speakerphone,772.47,3,146.7693,0,Online
1316,CA-2019-145919,18-12-2019,23-12-2019,Standard Class,HG-14965,Henry Goldwyn,Corporate,India,Kerela,Kerela,South,FUR-FU-10004960,Furniture,MCBs & DBs,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8,62.5056,0,COD
5022,CA-2019-133795,18-12-2019,24-12-2019,Standard Class,JE-15475,Jeremy Ellison,Consumer,India,Kerela,Kerela,South,TEC-AC-10001465,Technology,Electrical Fans,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,21.792,0,COD
8908,CA-2019-139934,18-12-2019,20-12-2019,First Class,AY-10555,Andy Yotov,Corporate,India,Kerela,Kerela,South,TEC-PH-10001552,Technology,LED,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,66.976,7,6.6976,0,Cards
5024,CA-2019-133795,18-12-2019,24-12-2019,Standard Class,JE-15475,Jeremy Ellison,Consumer,India,Kerela,Kerela,South,FUR-FU-10003731,Furniture,MCBs & DBs,"Eldon Expressions Wood and Plastic Desk Electrical Fans, Oak",39.92,4,11.1776,0,Cards
6171,CA-2019-141523,19-12-2019,24-12-2019,Second Class,MH-17440,Mark Haberlin,Corporate,India,Karnataka,Bangalore,South,OFF-BI-10000948,Office Supplies,Wire and Cables,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.248,3,11.5587,0,COD
9349,CA-2019-114860,22-12-2019,28-12-2019,Standard Class,DN-13690,Duane Noonan,Consumer,India,Kerela,Kerela,South,FUR-FU-10000277,Furniture,MCBs & DBs,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,8,202.2528,0,Cards
9350,CA-2019-114860,22-12-2019,28-12-2019,Standard Class,DN-13690,Duane Noonan,Consumer,India,Kerela,Kerela,South,FUR-FU-10001934,Furniture,MCBs & DBs,Magnifier Swing Arm Lamp,41.96,2,10.9096,0,COD
8512,CA-2019-103359,22-12-2019,26-12-2019,Standard Class,LC-16885,Lena Creighton,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10004233,Office Supplies,Wire and Cables,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2,8.9544,0,COD
6191,CA-2019-157259,24-12-2019,28-12-2019,Standard Class,JM-15535,Jessica Myrick,Consumer,India,Karnataka,Bangalore,South,FUR-FU-10003192,Furniture,MCBs & DBs,Luxo Adjustable Task Clamp Lamp,799.56,9,207.8856,0,Online
6831,CA-2019-140438,24-12-2019,27-12-2019,Second Class,PW-19030,Pauline Webber,Corporate,India,Karnataka,Bangalore,South,TEC-PH-10001750,Technology,LED,Samsung Rugby III,197.97,3,53.4519,0,COD
7239,CA-2019-101651,24-12-2019,30-12-2019,Standard Class,SC-20305,Sean Christensen,Consumer,India,Kerela,Kerela,South,FUR-FU-10000771,Furniture,MCBs & DBs,"Eldon 200 Class Desk Electrical Fans, Smoke",43.96,7,18.4632,0,Online
1806,US-2019-116729,25-12-2019,28-12-2019,First Class,GK-14620,Grace Kelly,Corporate,India,Kerela,Kerela,South,TEC-PH-10002200,Technology,LED,Samsung Galaxy Note 2,575.944,7,257.5944,0,Online
8272,CA-2019-169670,25-12-2019,31-12-2019,Standard Class,JE-15715,Joe Elijah,Consumer,India,Karnataka,Bangalore,South,FUR-CH-10002331,Furniture,Modular Switches,Hon 4700 Series Mobuis Mid-Back Task Modular Switches with Adjustable Arms,1563.056,8,313.2624,0,COD
7397,CA-2019-110975,25-12-2019,30-12-2019,Standard Class,DB-12970,Darren Budd,Corporate,India,Karnataka,Bangalore,South,FUR-CH-10003746,Furniture,Modular Switches,Hon 4070 Series Pagoda Round Back Stacking Modular Switches,866.646,3,173.3292,0,COD
1808,US-2019-116729,25-12-2019,28-12-2019,First Class,GK-14620,Grace Kelly,Corporate,India,Kerela,Kerela,South,TEC-AC-10001465,Technology,Electrical Fans,SanDisk Cruzer 64 GB USB Flash Drive,254.24,7,76.272,0,COD
5330,CA-2019-111941,25-12-2019,28-12-2019,Second Class,BD-11620,Brian DeCherney,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10001524,Office Supplies,Wire and Cables,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2,11.7488,0,COD
